Sample,Caption,LaTeX_Document
173,"tikz-decoration: How do I use ""is input segment is closepath=< options>""?
 
 In the answer to this question TikZ decorations: How to draw a closed path little by little? @marmot uses this option of the decoration automaton in a way that I don't understand very well but that works perfectly thanks to pgf keys. 
 \pgfkeys{pgf/.cd,
 close/.code={\pgfpathclose}}
 
 \pgfdeclaremetadecoration{draw part of a path}{initial}{
 \state{initial}[width={\pgfmetadecoratedpathlength*\pgfdecorationsegmentlength},next state=final]{
 \decoration{lineto}
 }
 \state{final}{\ifdim\pgfdecorationsegmentlength>0.999pt
 \pgfkeys{/pgf/decoration automaton/if input segment is closepath=/pgf/close}
 \fi 
 }
 }
 %
 \tikzset{start segment/.style={decoration={draw part of a path,raise=2mm,segment length=#1},decorate}} 
 
 Indeed, according to the manual it is an option of the decoration automaton and as such it should be used as follows: \state{final}[if input segment is closepath=\closepath]{} but then the path is no longer closed. 
 The manual says: 
 
 /pgf/decoration automaton/if input segment is closepath= < options > (no default)
 This key checks whether the current input segment is a
 closepath operation. If so, the <options> get executed; otherwise
 nothing happens. You can use this option to handle a closepath in some
 special way, for instance, switching to a new state in which
 \pgfpathclose is executed.
 
 First question:
 Why does writing state{final}[if input segment is closepath=\pgfpathclose]{} not work?
 Question 2:
 
 How to use this option to change the state of the decoration automaton as indicated by the manual?
 How do I use “is input segment is closepath=< options>”?
 
 Translated with www.DeepL.com/Translator","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    ```latex
\begin{tikzpicture}
\pgfkeys{pgf/.cd,
  close/.code={\pgfpathclose}
}

\pgfdeclaremetadecoration{draw part of a path}{initial}{
  \state{initial}[width={\pgfmetadecoratedpathlength*\pgfdecorationsegmentlength},next state=final]{
    \decoration{lineto}
  }
  \state{final}[if input segment is closepath=/pgf/close]{}
}

\tikzset{start segment/.style={decoration={draw part of a path,raise=2mm,segment length=#1},decorate}}

\draw[start segment=1cm] (0,0) -- (2,0) -- (2,2) -- (0,2) -- cycle;
\end{tikzpicture}
    \end{document}"
174,"Change the color of two consequence bars
 
 I have a bar chart where the first bar of each of two bars have the same color and the same for the second bar. The bar chart I have is the following:
 
 The code to produce it is: 
 \documentclass{article}
 \usepackage[utf8]{inputenc}
 \usepackage[margin=0.5in]{geometry}
 \usepackage{pgfplots}
 \usepackage{float}
 \pgfplotsset{compat=1.10}
 
 \definecolor{RYB2}{RGB}{245,245,245}%AAAAAAAAAAAAAAA
 \definecolor{RYB1}{RGB}{218,232,252}%
 \definecolor{RYB3}{RGB}{252,252,252}%
 \definecolor{RYB4}{RGB}{108,142,191}%AAAAAAAAAAAA AAAAAAAAAAAA
 \definecolor{RYB5}{RGB}{85, 114, 155}%
 \definecolor{RYB6}{RGB}{67, 94, 132}%
 
 \begin{document}
 \begin{figure}[htb]
 \centering 
 \begin{tikzpicture}
 \begin{axis}[symbolic x coords={alg1,, alg2,,alg3,, alg4},
 xticklabel style={rotate=45,anchor=north east},
 xtick={alg1,, alg2,,alg3,, alg4},
 ylabel=Measure(\%),
 ymajorgrids,
 bar width=17pt,ybar,enlargelimits=0.1
 ]
 \addplot[fill=RYB1] coordinates {(alg1,44.71) 
 (alg2,26.57) (alg3,37.57) (alg4,39.57)};
 \addplot[fill=RYB4] coordinates {(alg1,24.71) 
 (alg2,16.57) (alg3,27.57) (alg4,59.57)};
 \end{axis}
 \end{tikzpicture}
 \caption{Figure name}
 \label{fig:results_1}
 \end{figure} 
 \end{document}
 
 Is there a way to make each two bar charts have the same color?
 The original code I have post is taken from @marmot 's answer in this question. Special thanks for his/her effort it is really appreciated.
 Thank you","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    ```latex
\begin{tikzpicture}
\begin{axis}[symbolic x coords={alg1,, alg2,,alg3,, alg4},
 xticklabel style={rotate=45,anchor=north east},
 xtick={alg1,, alg2,,alg3,, alg4},
 ylabel=Measure(\%),
 ymajorgrids,
 bar width=17pt,ybar,enlargelimits=0.1
 ]
 \addplot[fill=RYB1] coordinates {(alg1,44.71) 
 (alg2,26.57) (alg3,37.57) (alg4,39.57)};
 \addplot[fill=RYB5] coordinates {(alg1,24.71) 
 (alg2,16.57) (alg3,27.57) (alg4,59.57)};
 \end{axis}
\end{tikzpicture}
    \end{document}"
175,Kripke structure part corresponding to the \CNF fragment $\dots \wedge C_i \wedge \dots$ with $C_i = x_j \vee \dots$.,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \node[state] (s1) {$s_1$};
    \node[state, right=2cm of s1] (s2) {$s_2$};
    \node[state, right=2cm of s2] (s3) {$s_3$};
    
    \draw[->] (s1) edge[bend left] node[above] {$x_j$} (s2);
    \draw[->] (s2) edge[bend left] node[above] {$\neg x_j$} (s1);
    \draw[->] (s2) edge[bend left] node[above] {$C_i$} (s3);
    \draw[->] (s3) edge[bend left] node[above] {$\neg C_i$} (s2);
\end{tikzpicture}
    \end{document}"
176,"Automaton constructed from the frames in Figure \ref{fig: traffic-frame}. `T' and `F' in each state indicate the ``True"" and ``False"" value of the corresponding label. The three values correspond to ``traffic light,"" ``road sign,"" and ``car,"" respectively. E.g., if a state is labeled as ``TTF,"" the label of this state is ``traffic light = True $\land$ road sign = True $\land$ car = False.""","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}[node distance=2cm, every state/.style={thick, draw=black, fill=white}]
    \node[state] (TTT) {TTT};
    \node[state] (TTF) [right of=TTT] {TTF};
    \node[state] (TFT) [below of=TTT] {TFT};
    \node[state] (TFF) [right of=TFT] {TFF};
    \node[state] (FTT) [below of=TTF] {FTT};
    \node[state] (FTF) [right of=FTT] {FTF};
    \node[state] (FFT) [below of=TFF] {FFT};
    \node[state] (FFF) [right of=FFT] {FFF};

    \path[->]
        (TTT) edge node {0} (TTF)
              edge node {1} (TFT)
        (TTF) edge node {0} (TFF)
              edge node {1} (FTT)
        (TFT) edge node {0} (TFF)
              edge node {1} (TTT)
        (TFF) edge node {0} (FTF)
              edge node {1} (FFT)
        (FTT) edge node {0} (FTF)
              edge node {1} (FTT)
        (FTF) edge node {0} (FFT)
              edge node {1} (FFF)
        (FFT) edge node {0} (FFF)
              edge node {1} (TFT)
        (FFF) edge node {0} (FTT)
              edge node {1} (TTT);
\end{tikzpicture}
    \end{document}"
177,Graphic representation for Example \ref{22e},"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Draw axes
    \draw[->] (-3,0) -- (3,0) node[right] {x};
    \draw[->] (0,-3) -- (0,3) node[above] {y};

    % Draw a circle
    \draw[blue] (0,0) circle(2);

    % Draw a point on the circle
    \fill[red] (1.5, \sqrt{2.25}) circle (2pt) node[above right] {$(1.5, \sqrt{2.25})$};

    % Draw a tangent line
    \draw[dashed] (1.5, \sqrt{2.25}) -- (3, \sqrt{2.25} - 1) node[right] {Tangent};

    % Add a label for the circle
    \node at (0,-2.5) {Circle: $x^2 + y^2 = 4$};
\end{tikzpicture}
    \end{document}"
178,The four grid points involved in the T-shape,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \draw[thick] (0, 1) -- (1, 1) -- (1, 2) -- (0, 2) -- cycle; % Top rectangle
    \draw[thick] (0.5, 0) -- (0.5, 1); % Vertical line
    \draw[thick] (0, 0) -- (1, 0); % Bottom rectangle
    \draw[thick] (0, 0) -- (0, 1); % Left vertical line
    \draw[thick] (1, 0) -- (1, 1); % Right vertical line
\end{tikzpicture}
    \end{document}"
179,The point process $\mathcal Q$ obtained with independent BBM issued from the backward path $Y$ at Poissonian times $(\eta_k)$ and conditioned to stay above $0$ at time $0$.,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Draw the axes
    \draw[->] (-1,0) -- (5,0) node[right] {Time};
    \draw[->] (0,-1) -- (0,5) node[above] {Value};

    % Draw the backward path Y
    \draw[thick, blue] plot coordinates {(0,2) (1,3) (2,1) (3,4) (4,2)};
    \node at (4,2.5) [right] {$Y(t)$};

    % Draw the Poissonian times
    \foreach \x in {1, 2, 3, 4} {
        \draw[red, thick] (\x, 0) -- (\x, 4);
        \fill[red] (\x, 0) circle (2pt);
    }
    \node at (1, -0.5) { $\eta_1$ };
    \node at (2, -0.5) { $\eta_2$ };
    \node at (3, -0.5) { $\eta_3$ };
    \node at (4, -0.5) { $\eta_4$ };

    % Draw the conditioned area
    \fill[gray, opacity=0.3] (0,0) -- (0,4) -- (4,4) -- (4,0) -- cycle;
    \node at (2, 2) {Conditioned Area};

    % Add a title
    \node at (2, 5) {Point Process $\mathcal{Q}$};
\end{tikzpicture}
    \end{document}"
180,The projection $\pi:\overline{{\mathcal X}}\to{\mathbb P}^1$.,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \node (X) at (0,0) {$\overline{{\mathcal X}}$};
    \node (P) at (3,0) {${\mathbb P}^1$};
    \draw[->] (X) -- (P) node[midway, above] {$\pi$};
\end{tikzpicture}
    \end{document}"
181,"Insert text below a figure with Tikz
 
 I am making a newsletter, but I am not expert at all, especially with the new Latex features like 'tikz'. I want a big picture in the first page (the cover), with some written lines at the bottom of the page, and at the center, so that copyrights and years etc. can be specified.
 I am using the following code:
 \documentclass{article}
 \usepackage[lmargin=1cm, bmargin=0.2cm, tmargin=1cm, rmargin=1cm, centering, includefoot,heightrounded]{geometry}
 \usepackage{tikz} %pagenodes}
 \usetikzlibrary{calc}
 \usepackage{lmodern}
 \usepackage{multicol}
 \usepackage{lipsum}
 \usepackage{atbegshi}
 \usepackage{mwe}
 \usepackage{xcolor}
 \usepackage{graphicx}
 \usepackage{amssymb}
 \usepackage{here}
 \usepackage{color}
 \usepackage{framed}
 \usepackage{wrapfig}
 \usepackage[none]{hyphenat}
 \usepackage{textcomp}
 
 \definecolor{boxgray}{RGB}{139,137,137}
 
 \begin{document}
 
 \thispagestyle{empty}
 
 \begin{tikzpicture}[remember picture, overlay]
 \node[anchor = north west, inner sep=0] (image) at (current page.north west) 
 {\includegraphics[width=\paperwidth,height=0.9\paperheight]{whatever.eps}};
 
 \node[align = center, anchor = below] at (current page.south) {\textcopyright\, 2014 ... individual authors. All rights reserved.\\ Other bla bla words};
 \end{tikzpicture}
 
 I thought it was easy, but I can not manage to have a nice layout, unless I specify things and position by numbers, in a very artificial way. I don't know very well how 'nodes' work. I read a lot on this SE as well, especially this, but still seems I can't follow all the available options. A clear example would be very welcome.
 As a beside, I read from here some general rules about the blank margins: if anyone knows any useful advice on that it would be very good, since the guide says that it is better to avoid equally spaced margins on all sides, but it does not give any example numbers.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}[remember picture, overlay]
    \node[anchor=north west, inner sep=0] (image) at (current page.north west) 
    {\includegraphics[width=\paperwidth,height=0.9\paperheight]{whatever.eps}};
    
    \node[align=center, anchor=south] at (current page.south) 
    {\textcopyright\, 2014 ... individual authors. All rights reserved.\\ Other bla bla words};
\end{tikzpicture}
    \end{document}"
182,"Colorization of areas
 
 I want to create in tikz the following image:
 
 Here is what I have so far:
 \documentclass[10pt]{article}
 \usepackage{amsmath}
 \usepackage{amsfonts}
 \usepackage{amssymb}
 \usepackage{pgf,tikz}
 \usepackage{tkz-tab}
 \usetikzlibrary{shapes,snakes,arrows,intersections, backgrounds}
 \usetikzlibrary{scopes,svg.path,shapes.geometric,shadows}
 \begin{document}
 \begin{tikzpicture}
 \draw (0, 0) -- (4, 0) -- (4,4)--(0,4)--cycle;
 \draw [gray] (0, 0) -- (2,0) -- (2, 2) -- (0,2)--cycle;
 \draw [fill=blue] (0, 2)-- (2,2)--(2, 4)--(0,4)--cycle;
 \draw (0.2,0.2) to[out=10,in=70-180] (1,1)%
 to[out=70,in=0-180] (2,2)%
 to[out=-30,in=0-180] (4,4);
 
 \end{tikzpicture}
 \end{document}
 
 It produces the following:
 
 The basic idea was to tear the orininal frame in half. Color the left one and then color the right one. But now I am having trouble coloring the areas below and above the curve. Probably this is not the best way to draw to curve but it was the first one pumped into my head that particular moment.
 Any help to finish the coloring? I am not that interested filling in the details of the initial image also (e.g A_1, y_1 , etc) since I can do them myself. What I am interested in this particular stage is the wrapping up the coloring that is left.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
\draw (0, 0) -- (4, 0) -- (4, 4) -- (0, 4) -- cycle;
\draw [gray] (0, 0) -- (2, 0) -- (2, 2) -- (0, 2) -- cycle;
\draw [fill=blue] (0, 2) -- (2, 2) -- (2, 4) -- (0, 4) -- cycle;

\draw [fill=red] (2, 0) -- (4, 0) -- (4, 4) -- (2, 4) -- cycle;

\draw [fill=green] (0, 0) -- (2, 0) -- (2, 2) -- (0, 2) -- cycle;
\draw [fill=yellow] (2, 2) -- (4, 2) -- (4, 4) -- (2, 4) -- cycle;

\draw (0.2, 0.2) to[out=10, in=70-180] (1, 1)
to[out=70, in=0-180] (2, 2)
to[out=-30, in=0-180] (4, 4);
\end{tikzpicture}
    \end{document}"
183,Particle settling velocity at low density ratios.,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \begin{axis}[
        xlabel={Density Ratio},
        ylabel={Settling Velocity (m/s)},
        title={Particle Settling Velocity at Low Density Ratios},
        grid=both,
        xmin=0, xmax=5,
        ymin=0, ymax=3,
        xtick={0,1,2,3,4,5},
        ytick={0,0.5,1,1.5,2,2.5,3},
        legend pos=north west,
        legend style={font=\small},
        domain=0:5,
        samples=100
    ]
    \addplot[blue, thick] {0.5*x/(1+x)};
    \addlegendentry{Settling Velocity}
    \end{axis}
\end{tikzpicture}
    \end{document}"
184,Mealy Machine for the specification of mutual exclusion without consecutive grants produced by our tool.,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}[node distance=2cm, every state/.style={minimum size=1cm, draw=black, fill=white}]
    \node[state] (S0) {S0};
    \node[state] (S1) [right of=S0] {S1};
    \node[state] (S2) [right of=S1] {S2};
    \node[state] (S3) [right of=S2] {S3};

    \path[->]
        (S0) edge [bend left] node {Request1} (S1)
        (S0) edge [bend left] node {Request2} (S2)
        (S1) edge [bend left] node {Grant1} (S0)
        (S1) edge node {Request2} (S3)
        (S2) edge [bend left] node {Grant2} (S0)
        (S2) edge node {Request1} (S3)
        (S3) edge [bend left] node {Grant1} (S1)
        (S3) edge [bend left] node {Grant2} (S2);
\end{tikzpicture}
    \end{document}"
185,The different cases of Remark \ref{rem:threecases}.,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \draw[->] (0,0) -- (2,0) node[midway, below] {Case 1};
    \draw[->] (0,-1) -- (2,-1) node[midway, below] {Case 2};
    \draw[->] (0,-2) -- (2,-2) node[midway, below] {Case 3};
    
    \draw[->] (2,0) -- (4,1) node[midway, right] {Subcase A};
    \draw[->] (2,0) -- (4,-1) node[midway, right] {Subcase B};
    
    \draw[->] (2,-1) -- (4,-0.5) node[midway, right] {Subcase C};
    \draw[->] (2,-1) -- (4,-2.5) node[midway, right] {Subcase D};
    
    \draw[->] (2,-2) -- (4,-2) node[midway, right] {Subcase E};
    
    \node at (0,0.5) {Remark 1};
    \node at (0,-1.5) {Remark 2};
    \node at (0,-2.5) {Remark 3};
\end{tikzpicture}
    \end{document}"
186,"Prices from XM S.A.S, Colombian national interconnected system operator. Real time pricing for 24 consecutive hours in 2019.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
\begin{axis}[
    xlabel={Hour of the Day},
    ylabel={Price (COP)},
    title={Real Time Pricing for 24 Hours in 2019},
    xtick={0,1,...,23},
    ytick={0,5000,...,30000},
    grid=major,
    width=15cm,
    height=8cm,
    cycle list=color,
]
\addplot coordinates {(0, 15000) (1, 16000) (2, 17000) (3, 18000) (4, 19000) (5, 20000) (6, 21000) (7, 22000) (8, 25000) (9, 24000) (10, 23000) (11, 22000) (12, 21000) (13, 20000) (14, 19000) (15, 18000) (16, 17000) (17, 16000) (18, 15000) (19, 14000) (20, 13000) (21, 12000) (22, 11000) (23, 10000)};
\end{axis}
\end{tikzpicture}
    \end{document}"
187,"Branchement de $G^{\dagger_{\{3,4\}}}$ et $H^{\dagger_{\{1,2\}}}$","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Graph G
    \node (G1) at (0, 2) {G};
    \node (G2) at (0, 1) {3};
    \node (G3) at (0, 0) {4};
    
    % Graph H
    \node (H1) at (3, 2) {H};
    \node (H2) at (3, 1) {1};
    \node (H3) at (3, 0) {2};

    % Connections
    \draw[->] (G1) -- (G2);
    \draw[->] (G1) -- (G3);
    \draw[->] (H1) -- (H2);
    \draw[->] (H1) -- (H3);
    
    % Branching
    \draw[->] (G2) -- (H2);
    \draw[->] (G3) -- (H3);
\end{tikzpicture}
    \end{document}"
