Sample,Caption,LaTeX_Document
132,"A graph that consists of a horizontal sequence of connected circles, each labeled with indices from k-2 to k+2. On both ends its indicated with ellipses that the pattern continues indefinitely. Each neighboring pair of circles is connected by two directed curved arrows pointing in opposite directions. Starting from the left, the arrows pointing to the right are labeled $\lambda_{\ell}(k-2)$, $\lambda_{\ell}(k-1)$, $\lambda_{\ell}(k)$ and $\lambda_{\ell}(k+1)$. In the reverse direction, the arrows pointing to the left are labeled $\lambda_{\ell}(k+2)$, $\lambda_{\ell}(k+1)$, $\lambda_{\ell}(k)$ and $\lambda_{\ell}(k-1)$.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \node[circle, draw] (k-2) at (0,0) {$k-2$};
    \node[circle, draw] (k-1) at (2,0) {$k-1$};
    \node[circle, draw] (k) at (4,0) {$k$};
    \node[circle, draw] (k+1) at (6,0) {$k+1$};
    \node[circle, draw] (k+2) at (8,0) {$k+2$};
    
    \node at (-1,0) {...};
    \node at (9,0) {...};
    
    \draw[->, bend left] (k-2) to node[above] {$\lambda_{\ell}(k-2)$} (k-1);
    \draw[->, bend left] (k-1) to node[above] {$\lambda_{\ell}(k-1)$} (k);
    \draw[->, bend left] (k) to node[above] {$\lambda_{\ell}(k)$} (k+1);
    
    \draw[->, bend right] (k-1) to node[below] {$\lambda_{\ell}(k-2)$} (k-2);
    \draw[->, bend right] (k) to node[below] {$\lambda_{\ell}(k-1)$} (k-1);
    \draw[->, bend right] (k+1) to node[below] {$\lambda_{\ell}(k)$} (k);
    
    \draw[->, bend left] (k+1) to node[above] {$\lambda_{\ell}(k+1)$} (k+2);
    \draw[->, bend right] (k) to node[below] {$\lambda_{\ell}(k+1)$} (k+1);
    \draw[->, bend right] (k-1) to node[below] {$\lambda_{\ell}(k)$} (k);
    
    \draw[->, bend left] (k+2) to node[above] {$\lambda_{\ell}(k+2)$} (k+1);
    \draw[->, bend right] (k) to node[below] {$\lambda_{\ell}(k+2)$} (k+2);
    \draw[->, bend right] (k-1) to node[below] {$\lambda_{\ell}(k-1)$} (k);
\end{tikzpicture}
    \end{document}"
133,"A tree-like graph with a vertical layout, that progresses from top to bottom, with branching paths. The top node has a vertical arrow pointing downward to the next node. From there another vertical arrow points to the next node, which branches into two paths: two diagonal arrows extend downward, one to the left and one to the right. The left branch stops, while the right branch continues further with a vertical arrow leading to a final node. Each of the nodes are labeled with the general Jacobi polynomials and its definitions.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}[every node/.style={draw, circle, minimum size=1cm}]
    \node (P0) at (0, 0) {$P_0(x) = 1$};
    \node (P1) at (0, -2) {$P_1(x) = x$};
    \node (P2) at (0, -4) {$P_2(x) = \frac{1}{2}(1 - x)$};
    \node (P2_left) at (-2, -6) {$P_2^{(1)}(x) = \frac{1}{2}(x^2 - 1)$};
    \node (P2_right) at (2, -6) {$P_2^{(2)}(x) = \frac{1}{2}(x^2 + 1)$};
    \node (P3) at (2, -8) {$P_3(x) = \frac{1}{6}(x^3 - 3x)$};

    \draw[->] (P0) -- (P1);
    \draw[->] (P1) -- (P2);
    \draw[->] (P2) -- (P2_left);
    \draw[->] (P2) -- (P2_right);
    \draw[->] (P2_right) -- (P3);
\end{tikzpicture}
    \end{document}"
134,"A ladder-like figure with two vertical lines on the left and right, labeled u and v. These vertical lines are connected at the top and bottom by horizontal bars, forming a square. Inside the square three vertical lines extend from the top or bottom lines towards the other side, but do not reach all the way across. One vertical line descend from the top horizontal line at the center, while two vertical lines rise from the bottom line, symmetrically placed to the left and right of the center.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Vertical lines
    \draw[thick] (0,0) -- (0,3) node[midway,left] {u};
    \draw[thick] (4,0) -- (4,3) node[midway,right] {v};
    
    % Horizontal lines
    \draw[thick] (0,3) -- (4,3);
    \draw[thick] (0,0) -- (4,0);
    
    % Vertical lines inside the square
    \draw[thick] (2,3) -- (2,1.5);
    \draw[thick] (1,0) -- (1,2);
    \draw[thick] (3,0) -- (3,2);
\end{tikzpicture}
    \end{document}"
135,"A diagram with a horizontal black line with three marked points labeled $X_i$, $X_{i+1}$ and $X_{i+2}$, each indicated by a black dot. Around each of these points, a vertical pair of lines encloses a rectangular region labeled ""Patch"" in blue, which has a black double sided arrow labeled $\Delta X$. Between each pair of these patches is a labeled region labeled ""Gap"" in blue, shown with horizontal double sided blue arrows. Each arrow is also labeled $\Delta X$ in black. The area between Patch and Gap is labeled ""BC"" in blue.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Draw the horizontal line
    \draw[black, thick] (0,0) -- (10,0);
    
    % Draw points and patches
    \foreach \i in {0, 4, 8} {
        \draw[black] (\i,0) circle (2pt) node[below] {$X_{\i/4 + 1}$};
        \draw[blue, thick] (\i-0.5,-1) rectangle (\i+0.5,1);
        \node[blue] at (\i, 0.5) {Patch};
    }
    
    % Draw gaps
    \foreach \i in {0, 4} {
        \draw[blue, thick, <->] (\i+1.5,0) -- (\i+3.5,0) node[midway, above] {Gap};
        \draw[black, <->] (\i+1.5,-0.3) -- (\i+3.5,-0.3) node[midway] {$\Delta X$};
    }
    
    % Draw BC labels
    \foreach \i in {0, 4} {
        \node[blue] at (\i+2.5, -1.5) {BC};
    }
    
    % Draw double sided arrows
    \foreach \i in {0, 4} {
        \draw[black, <->] (\i+0.5, -0.3) -- (\i+0.5, 1.2) node[midway, right] {$\Delta X$};
    }
\end{tikzpicture}
    \end{document}"
136,"A diagram composed of vertices and edges forming a diamond-like structure. It contains multiple layers of vertices arranged horizontal connected vertically by edges to form a diamond shape. At the top and bottom of the diagram are blue dots connected by straight gray lines to the outside of the structure. The top vertex is labeled $\alpha_3$ and the bottom vertex is unlabeled. In the center of the diagram, three horizontal layers of colored vertices are connected. The middle layer consists of orange vertices forming a rectangle labeled $\alpha_1$. The lower layer of colored vertices, also arranged in a rectangle is composed of green vertices and labeled $\alpha_2$. The same green rectangle is above the orange rectangle but unlabeled. The top blue vertex has dashed edges surrounding it.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Define styles
    \tikzset{
        vertex/.style={circle, draw, minimum size=10pt, inner sep=0pt},
        blue/.style={vertex, fill=blue},
        orange/.style={vertex, fill=orange},
        green/.style={vertex, fill=green},
        dashed/.style={dashed, draw=black}
    }

    % Draw top blue vertex and edges
    \node[blue] (top) at (0, 3) {$\alpha_3$};
    \draw[dashed] (top) -- (-1, 4);
    \draw[dashed] (top) -- (1, 4);
    
    % Draw middle orange rectangle
    \node[orange] (mid1) at (-1, 2) {};
    \node[orange] (mid2) at (1, 2) {};
    \node[orange] (mid3) at (0, 2) {};
    \draw (mid1) -- (mid2);
    \draw (mid1) -- (mid3);
    \draw (mid2) -- (mid3);
    \node at (0, 2.2) {$\alpha_1$};

    % Draw lower green rectangle
    \node[green] (low1) at (-1, 1) {};
    \node[green] (low2) at (1, 1) {};
    \node[green] (low3) at (0, 1) {};
    \draw (low1) -- (low2);
    \draw (low1) -- (low3);
    \draw (low2) -- (low3);
    \node at (0, 1.2) {$\alpha_2$};

    % Draw edges connecting layers
    \draw (top) -- (mid1);
    \draw (top) -- (mid2);
    \draw (mid1) -- (low1);
    \draw (mid2) -- (low2);
    
    % Draw bottom unlabeled vertex
    \node[vertex] (bottom) at (0, 0) {};
    \draw (low1) -- (bottom);
    \draw (low2) -- (bottom);
\end{tikzpicture}
    \end{document}"
137,"The figure consists of three graphs, each containing a gray region and two nodes connected by an edge. In the left graph, a blue node i inside the gray region is connected by an arrow from a white node u outside the region. In the center graph, both nodes i and j are inside the gray region, with an arrow directed from j to i. In the right graph, a blue node j inside the gray region connects to a white node u outside the region with an arrow.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Left graph
    \begin{scope}
        \fill[gray!30] (0,0) rectangle (2,2);
        \node[fill=blue,circle,inner sep=2pt] (i) at (1,1) {};
        \node[fill=white,circle,inner sep=2pt] (u) at (3,1) {};
        \draw[->] (u) -- (i);
    \end{scope}
    
    % Center graph
    \begin{scope}[xshift=4cm]
        \fill[gray!30] (0,0) rectangle (2,2);
        \node[fill=blue,circle,inner sep=2pt] (i) at (1,1) {};
        \node[fill=blue,circle,inner sep=2pt] (j) at (1,1.5) {};
        \draw[->] (j) -- (i);
    \end{scope}
    
    % Right graph
    \begin{scope}[xshift=8cm]
        \fill[gray!30] (0,0) rectangle (2,2);
        \node[fill=blue,circle,inner sep=2pt] (j) at (1,1) {};
        \node[fill=white,circle,inner sep=2pt] (u) at (3,1) {};
        \draw[->] (u) -- (j);
    \end{scope}
\end{tikzpicture}
    \end{document}"
138,"Two parallel vertical pipelines, each pipeline consists of three layers arranged from top to bottom connected by arrows. The pipeline begins on the left side at the bottom with three tokens labeled $W_1$ $W_2$, and $W_3$. These tokens feed into a horizontal rectangular block labeled ""BERT Encoder."" Above the encoder are three outputs labeled $O_1$, $O_2$, and $O_3$, each of which is directly connected to a top-level block labeled ""Pre-training Task Layer"". On the right side, a nearly identical pipeline is shown. It also starts at the bottom with the same three tokens $W_1$, $W_2$, and $W_3$, feeding into another “BERT Encoder” block. The outputs $O_1$, $O_2$, and $O_3$ from this encoder are connected to a different top-level block labeled “Classification Layer"". A curved arrow labeled “Swapping last layer” connects the “Pre-training Task Layer” on the left to the “Classification Layer” on the right. Another curved arrow labeled “ULMFiT fine-tuning” points Classification Layer downward to BERT Encoder.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}[node distance=1.5cm]
    % Left Pipeline
    \node (W1) at (0,0) {$W_1$};
    \node (W2) at (0,-1) {$W_2$};
    \node (W3) at (0,-2) {$W_3$};
    
    \node (layer1) at (1,-0.5) {Layer 1};
    \node (layer2) at (1,-1.5) {Layer 2};
    \node (layer3) at (1,-2.5) {Layer 3};
    
    \node (encoder1) at (2,-1.5) {BERT Encoder};
    
    \node (O1) at (3,0) {$O_1$};
    \node (O2) at (3,-1) {$O_2$};
    \node (O3) at (3,-2) {$O_3$};
    
    \node (pretrain) at (4,-1.5) {Pre-training Task Layer};

    % Right Pipeline
    \node (W1b) at (6,0) {$W_1$};
    \node (W2b) at (6,-1) {$W_2$};
    \node (W3b) at (6,-2) {$W_3$};
    
    \node (layer1b) at (7,-0.5) {Layer 1};
    \node (layer2b) at (7,-1.5) {Layer 2};
    \node (layer3b) at (7,-2.5) {Layer 3};
    
    \node (encoder2) at (8,-1.5) {BERT Encoder};
    
    \node (O1b) at (9,0) {$O_1$};
    \node (O2b) at (9,-1) {$O_2$};
    \node (O3b) at (9,-2) {$O_3$};
    
    \node (classify) at (10,-1.5) {Classification Layer};

    % Arrows
    \draw[->] (W1) -- (layer1);
    \draw[->] (W2) -- (layer1);
    \draw[->] (W3) -- (layer1);
    \draw[->] (layer1) -- (encoder1);
    \draw[->] (encoder1) -- (O1);
    \draw[->] (encoder1) -- (O2);
    \draw[->] (encoder1) -- (O3);
    \draw[->] (O1) -- (pretrain);
    \draw[->] (O2) -- (pretrain);
    \draw[->] (O3) -- (pretrain);

    \draw[->] (W1b) -- (layer1b);
    \draw[->] (W2b) -- (layer1b);
    \draw[->] (W3b) -- (layer1b);
    \draw[->] (layer1b) -- (encoder2);
    \draw[->] (encoder2) -- (O1b);
    \draw[->] (encoder2) -- (O2b);
    \draw[->] (encoder2) -- (O3b);
    \draw[->] (O1b) -- (classify);
    \draw[->] (O2b) -- (classify);
    \draw[->] (O3b) -- (classify);

    % Curved Arrows
    \draw[->, bend left=15] (pretrain.east) to node[above] {Swapping last layer} (classify.west);
    \draw[->, bend right=15] (classify.south) to node[below] {ULMFiT fine-tuning} (encoder2.south);
\end{tikzpicture}
    \end{document}"
139,"Three graphs, each featuring a vertical bidirectional arrow between nodes a (bottom) and b (top). In the left graph, two additional arrows intersect near node a: one points left and is labeled c, while the other extends diagonally upward to the right and is labeled g. In the middle graph, the vertical arrow between a and b remains unchanged, but a single continuous diagonal arrow now connects c to g at the center between a and b. In the right graph, the vertical arrow that connects a and b remains the same, while the arrows labeled c and g now intersect near node b, with c extending diagonally downward to the left and g pointing to the right.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Left Graph
    \node (a) at (0, 0) {a};
    \node (b) at (0, 2) {b};
    \draw[<->] (a) -- (b);
    \node (c) at (-1, 0) {c};
    \node (g) at (1, 0) {g};
    \draw[->] (c) -- (a);
    \draw[->] (a) -- (g);
\end{tikzpicture}
    \end{document}"
140,"A page design with a central grid layout. In the top right corner, a blue floral ornament is placed. Centered in the upper half of the page, the title ""Ornaments"" is centered, followed below by the name ""Alain Metthes"" and the date ""August 15, 2024"" . Below is a large square grid centered, with each of its four corners decorated by identical red ornamental patterns. The patterns consist of curved, vine-like designs.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}[scale=0.8]
    % Draw the title and author
    \node[align=center, font=\Large] at (0, 3) {Ornaments};
    \node[align=center, font=\small] at (0, 2.5) {Alain Metthes};
    \node[align=center, font=\small] at (0, 2) {August 15, 2024};

    % Draw the central grid
    \draw[thick] (-2, -2) grid (2, 2);
    
    % Draw the red ornamental patterns at each corner
    \foreach \x in {-2, 2} {
        \foreach \y in {-2, 2} {
            \draw[red, thick] (\x, \y) -- (\x+0.5, \y+0.5) .. controls (\x+0.5, \y+1) and (\x+1, \y+0.5) .. (\x+1, \y);
            \draw[red, thick] (\x, \y) -- (\x-0.5, \y-0.5) .. controls (\x-0.5, \y-1) and (\x-1, \y-0.5) .. (\x-1, \y);
            \draw[red, thick] (\x, \y) -- (\x+0.5, \y-0.5) .. controls (\x+0.5, \y-1) and (\x+1, \y-0.5) .. (\x+1, \y);
            \draw[red, thick] (\x, \y) -- (\x-0.5, \y+0.5) .. controls (\x-0.5, \y+1) and (\x-1, \y+0.5) .. (\x-1, \y);
        }
    }

    % Draw the blue floral ornament in the top right corner
    \begin{scope}[shift={(1.5, 3.5)}]
        \fill[blue] (0,0) circle (0.3);
        \fill[blue] (0.2,0.2) circle (0.2);
        \fill[blue] (0.2,-0.2) circle (0.2);
        \fill[blue] (-0.2,0.2) circle (0.2);
        \fill[blue] (-0.2,-0.2) circle (0.2);
    \end{scope}
\end{tikzpicture}
    \end{document}"
141,"The diagram is a panel structure with firms on the vertical axis, labeled from ""firm 1"" at the top to ""firm N"" at the bottom. The horizontal axis represents periods divided into 3 blocks labeled $r-2$, $r-1$ and $r$ arranged from left to right. Each block is subdivided into smaller boxes at the top, labeled ""Prod 1"", ""Prod 2"" and ""Prod 3"". The periods $r-2$ and $r-1$ are grouped under the heading ""Before"", while $r$ is labeled ""After"". In the top left corner of $r-2$ block is a small rectangle labeled $Y_{i(pt)}$.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Define the style for the blocks
    \tikzstyle{block} = [draw, rectangle, minimum width=2cm, minimum height=1cm]
    \tikzstyle{subblock} = [draw, rectangle, minimum width=0.6cm, minimum height=0.4cm]

    % Draw the main blocks
    \node[block] (r2) at (0,0) {r-2};
    \node[block] (r1) at (3,0) {r-1};
    \node[block] (r) at (6,0) {r};

    % Draw the subblocks for each period
    \node[subblock] (prod1_r2) at (0.3,0.5) {Prod 1};
    \node[subblock] (prod2_r2) at (1.2,0.5) {Prod 2};
    \node[subblock] (prod3_r2) at (2.1,0.5) {Prod 3};

    \node[subblock] (prod1_r1) at (3.3,0.5) {Prod 1};
    \node[subblock] (prod2_r1) at (4.2,0.5) {Prod 2};
    \node[subblock] (prod3_r1) at (5.1,0.5) {Prod 3};

    \node[subblock] (prod1_r) at (6.3,0.5) {Prod 1};
    \node[subblock] (prod2_r) at (7.2,0.5) {Prod 2};
    \node[subblock] (prod3_r) at (8.1,0.5) {Prod 3};

    % Draw the heading for Before and After
    \node[anchor=south] at (1.5,0) {Before};
    \node[anchor=south] at (7.5,0) {After};

    % Draw the firms
    \foreach \i in {1, 2, ..., N} {
        \node[anchor=east] at (-0.5, -\i) {firm \i};
    }

    % Draw the small rectangle for Y_{i(pt)}
    \node[draw, rectangle, minimum width=0.4cm, minimum height=0.2cm] (Y) at (0.1,0.1) {$Y_{i(pt)}$};
\end{tikzpicture}
    \end{document}"
142,"The figure shows a rectangular grid of blue nodes connected by black lines and a light blue background. At the center of the grid is a green square labeled $h_l$, surrounded by a red circular region enclosed by a brown outline.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}[scale=1]
    % Background
    \fill[lightblue] (0,0) rectangle (6,6);
    
    % Grid
    \foreach \x in {0,1,2,3,4,5,6} {
        \foreach \y in {0,1,2,3,4,5,6} {
            \fill[blue] (\x,\y) circle (0.1);
        }
    }
    \foreach \x in {0,1,2,3,4,5,6} {
        \draw[black] (\x,0) -- (\x,6);
    }
    \foreach \y in {0,1,2,3,4,5,6} {
        \draw[black] (0,\y) -- (6,\y);
    }
    
    % Green square
    \fill[green] (2.5,2.5) rectangle (3.5,3.5);
    \node at (3,3) {$h_l$};
    
    % Red circle
    \draw[brown, thick] (3,3) circle (1.5);
    \fill[red, opacity=0.3] (3,3) circle (1.5);
\end{tikzpicture}
    \end{document}"
